,Attention,Mediation,Raw,Delta,Theta,Alpha_1,Alpha_2,Beta_1,Beta_2,Gamma_1,Gamma_2,isConfusedReality
9130,0.47,0.48,0.5252747252747253,0.027059077270026977,0.028701852027322432,0.03365224938373798,0.00994580646683928,0.02484793144623165,0.015653042755810708,0.017196407613668915,0.01573307915125935,1.0
9131,0.51,0.5,0.5067155067155067,0.007777075663151469,0.00956750565615561,0.00716666922149884,0.00951902378870914,0.019169768911989887,0.015364961130252399,0.015569542282529068,0.011407780493503893,1.0
9132,0.26,0.48,0.5106227106227106,0.2371697801456278,0.046817176094700916,0.014586631804156786,0.009334150186201153,0.021878204677951815,0.010070701551690292,0.016141910920377894,0.004751078357558517,1.0
9133,0.43,0.4,0.5164835164835165,0.028061797859096946,0.008266548307142964,0.0005839616395598973,0.002731802488123346,0.0033087495024700896,0.004470735100436559,0.0019492979738961371,0.0027749858135248107,1.0
9134,0.4,0.34,0.5296703296703297,0.17732009994412512,0.07254175414798597,0.01353039118860282,0.03087979184019054,0.00970148205380347,0.010152750115931582,0.010051685547058183,0.0060336098923311435,1.0
9135,0.44,0.4,0.5167277167277168,0.05814745163922744,0.009112685913388091,0.0049235265735393845,0.008810997225912592,0.004496265599026012,0.0013091304250054852,0.002744733219941141,0.0009887880484973463,1.0
9136,0.41,0.5,0.5023199023199023,0.3591780465993898,0.02627514932084574,0.024773112654229743,0.009260397419243178,0.017443749853667673,0.00530945375712531,0.002616469920228339,0.008576419667461603,1.0
9137,0.29,0.54,0.4869352869352869,0.16522539771430156,0.028744408260563837,0.010791611099066902,0.003294290257456159,0.01060429397579078,0.005956117996775188,0.01308995414460293,0.007445210534709576,1.0
9138,0.26,0.61,0.4942612942612943,0.05221916571124422,0.012928783141082225,0.009811285496655725,0.006241450825096789,0.002029453770691391,0.0017297052876349168,0.0011944202929777112,0.0011868423687890128,1.0
9139,0.21,0.53,0.5496947496947497,0.13117880841478075,0.23872018777937917,0.035051567462533385,0.08724362308992625,0.05914729226662921,0.018211742425853928,0.03154871597283657,0.020237145940813654,1.0
9140,0.21,0.53,0.5079365079365079,0.4328019544853142,0.07215243110794156,0.07776106187584537,0.016096787231134287,0.021967174732504507,0.015478613585905151,0.016250909376655572,0.010926367557663848,1.0
9141,0.17,0.63,0.5565323565323566,0.17894135408901887,0.030553713114467956,0.01665385600819882,0.02641037416253733,0.012991501018472993,0.0061439180438163645,0.004347264012005039,0.008482214054438976,1.0
9142,0.21,0.6,0.4424908424908425,0.015749650309077587,0.010191885390744351,0.008652851594178779,0.0024102404241865805,0.004993561377631055,0.0015874877762833458,0.001589856552961843,0.003384726080490166,1.0
9143,0.37,0.74,0.495970695970696,0.153955827320163,0.006346530752696752,0.0033198219208980164,0.011258605718691212,0.0019283088665683313,0.0029817056012427625,0.0033789521446079985,0.0016103967391505917,1.0
9144,0.41,0.74,0.513064713064713,0.3193772285307432,0.07287389224961226,0.054488000683235116,0.09504568246385377,0.06732785465102667,0.02550859473904606,0.013319611357132175,0.023848113847854225,1.0
9145,0.27,0.7,0.5240537240537241,0.4487191032776981,0.23782850170474285,0.08491532191250356,0.11969484055143469,0.03489124581489546,0.011455195102369259,0.02602071984608404,0.02754216072071003,1.0
9146,0.4,0.75,0.5206349206349207,0.15959956763192712,0.02810805958537595,0.025405981081102782,0.03120725412548394,0.012049354967104494,0.01641214391682828,0.02755480974699684,0.026347900587116085,1.0
9147,0.24,0.54,0.5338217338217338,0.19247694688607958,0.07397536725530582,0.009356525369848455,0.009061756633569703,0.014711900915455035,0.005965842271055637,0.003129016149515464,0.004220708174005927,1.0
9148,0.13,0.57,0.5304029304029304,0.15131823072159306,0.023315496287134883,0.032602578336629065,0.01480168864335227,0.008487743204326754,0.003040051246925458,0.003589851483266202,0.009196544805153863,1.0
9149,0.34,0.64,0.5262515262515263,0.2657335689411397,0.09529936481497181,0.11647625867456766,0.05524082245152231,0.01175996815808574,0.03873664659616973,0.014790330062534695,0.014298483437985631,1.0
9150,0.37,0.57,0.5225885225885226,0.24919309371464465,0.04549560557021197,0.025057793953515192,0.019429428927408593,0.009543209009388681,0.029395265615513134,0.05517400462863212,0.018442046858020273,1.0
9151,0.48,0.64,0.49401709401709404,0.13808559828364506,0.04498925288875368,0.015123876512551891,0.002669850163878648,0.0042583877689588165,0.009505478109139176,0.004106960438630067,0.0056323088163843585,1.0
9152,0.69,0.54,0.5223443223443224,0.055130208628946714,0.02574452628761697,0.018332745721933528,0.004157689315977505,0.009226662920559106,0.016385402162557048,0.008193642094696845,0.009657929776020592,1.0
9153,0.78,0.34,0.5245421245421246,0.2236720258613622,0.08498247048908084,0.008244078446486851,0.008665458432448857,0.021890379527522184,0.04045845091095178,0.04032841488361246,0.011831334863865471,1.0
9154,0.54,0.21,0.5262515262515263,0.17457151037468957,0.020411365838981177,0.002586220111200895,0.002778020888750343,0.002049120835381986,0.0013176391650008782,0.0003670459643955275,0.000991755154419319,1.0
9155,0.56,0.3,0.515995115995116,0.2144139508074108,0.06088766318071272,0.04105396316515968,0.04242947514580922,0.010798155042026645,0.023223998050283006,0.017879295616487663,0.03196611565037107,1.0
9156,0.43,0.24,0.513064713064713,0.2567797155300608,0.034315950109465934,0.009357985273947354,0.010759053643829205,0.03637564093559036,0.0052334828643093,0.0038418153566150658,0.003211892160535266,1.0
9157,0.37,0.35,0.5101343101343101,0.16370555078369867,0.037768657001747134,0.009826614489694172,0.009966457241587514,0.005326964950481141,0.012994669274392886,0.005330784966324546,0.005585576898113291,1.0
9158,0.43,0.47,0.4905982905982906,0.2881107608946538,0.022551478912222783,0.00898278992053012,0.016393765039418397,0.004304277586570204,0.008889202226615704,0.005483382805113295,0.0071907812019004315,1.0
9159,0.44,0.56,0.49963369963369964,0.3767691711978286,0.1031440079659949,0.09453973968450012,0.022641116085871823,0.04096368616983915,0.027182993216710923,0.010583496619780431,0.013634593487944277,1.0
9160,0.5,0.56,0.4678876678876679,0.28307571612538673,0.04695947349960187,0.0036760385210295537,0.027682855235118903,0.02079370653929901,0.02022223613333682,0.03870053561334445,0.02246173360581256,1.0
9161,0.69,0.57,0.5255189255189255,0.3924847668453906,0.020359500429718215,0.004293577954864145,0.04640622434018316,0.03745077380534289,0.017700002491845283,0.0131791807878814,0.018326329727063342,1.0
9162,0.78,0.56,0.4981684981684982,0.10316796641958118,0.008185757958098734,0.003960719820315003,0.006532528412024258,0.002069724426962609,0.007223312488946235,0.00295461861947118,0.006338480025813821,1.0
9163,0.87,0.51,0.48595848595848595,0.12067256695209518,0.0120384269487347,0.006433067411801718,0.001810384586261728,0.0022382992671677085,0.004668259421758185,0.004219000712292238,0.0063154849549185346,1.0
9164,0.78,0.54,0.5125763125763125,0.2707078198331826,0.042668940765380504,0.023467228437763922,0.011523132309513812,0.01663271756690314,0.010153965650216638,0.01385040849072626,0.02821940264740026,1.0
9165,0.69,0.56,0.5213675213675214,0.4361393113138414,0.051213766941453596,0.036470594246663934,0.03295076953637044,0.023408489616258108,0.019788898160714295,0.02902299360457895,0.017370179843707697,1.0
9166,0.63,0.57,0.5335775335775336,0.2139021218576692,0.023561192039989562,0.013322354854509607,0.02749699826238481,0.03175669031397064,0.01284455079018845,0.005951315712761185,0.0077485971152312675,1.0
9167,0.37,0.56,0.5157509157509158,0.24931947434738025,0.11387948274228378,0.045484042153270954,0.008028234525931965,0.008292945611200862,0.004196632119156395,0.006311264103259561,0.009563724162997963,1.0
9168,0.43,0.54,0.4862026862026862,0.3308105135569085,0.02388701320074407,0.011019356138495261,0.005117458656657269,0.007029570836552645,0.010790297848443538,0.0037546165915929236,0.005240650834683985,1.0
9169,0.44,0.5,0.5069597069597069,0.27382293846322664,0.05247150311608044,0.02298764994127536,0.028184374050433125,0.025164477535061226,0.020627616817403046,0.017940638933741614,0.02065031544044833,1.0
9170,0.38,0.41,0.5057387057387057,0.0387037534543409,0.0333843675661658,0.009284990069002368,0.004446800162452761,0.005140596099365503,0.006379731695117259,0.006138387481907524,0.0037444876735293355,1.0
9171,0.63,0.41,0.5091575091575091,0.271476193899675,0.016293717802303025,0.003043170094156515,0.009604576998380389,0.009183582683617804,0.006585156989291751,0.0059594272257864995,0.0054357380490536785,1.0
9172,0.54,0.34,0.5164835164835165,0.6080300891853747,0.24519970676095532,0.03282156395146403,0.041688997365551164,0.0567834983961977,0.04179736192594114,0.01590769098177191,0.012628002803915097,1.0
9173,0.53,0.35,0.49352869352869355,0.02812183496606516,0.030911783920725716,0.012178519993021658,0.015207820546734179,0.0011931352578960924,0.012047768066334136,0.007080336931972289,0.0045196440956446595,1.0
9174,0.6,0.47,0.5199023199023199,0.15004837023218973,0.01263920127269735,0.012045668720021782,0.015478247358913415,0.015145512865538151,0.00683859588772596,0.004192638294959962,0.0029188904507404783,1.0
9175,0.54,0.54,0.5057387057387057,0.17506820391931316,0.01129801498444869,0.010593064141616537,0.01706245679317069,0.019059258738966543,0.004893741031636103,0.005820010595663889,0.003004936522477682,1.0
9176,0.54,0.6,0.4857142857142857,0.4251986837242682,0.21407879885031675,0.06931478671166091,0.02610159591153995,0.04000374610756011,0.039621555555690614,0.01784431471656599,0.030495914666033686,1.0
9177,0.57,0.56,0.5221001221001221,0.45585544679085266,0.08063674763987452,0.04122623184882985,0.006373222435395035,0.025435133806279413,0.03319016365345847,0.01419514779430217,0.018907140711289468,1.0
9178,0.44,0.48,0.5086691086691086,0.17023244198410026,0.03980204702131303,0.01574141594638648,0.007558183557853145,0.003556929128327597,0.004819593440247677,0.010489200280861139,0.005544037415205676,1.0
9179,0.41,0.54,0.4627594627594628,0.3977652574343218,0.0660276582269012,0.17192487625487882,0.05314427712946364,0.023532111165741845,0.023554623375818283,0.015630885599783016,0.023569947667669303,1.0
9180,0.41,0.56,0.503052503052503,0.1485340729501301,0.14487105960033714,0.05711436815715576,0.023475014037609977,0.03722600735173609,0.030281390109319076,0.04867110603014948,0.028943376492361558,1.0
9181,0.3,0.54,0.5028083028083028,0.3229057959772616,0.03828132662407718,0.005713334691044145,0.01921112073721299,0.007414483388354288,0.007166790144691124,0.004335096742467066,0.0052747725527866685,1.0
9182,0.41,0.66,0.49401709401709404,0.11666067556880744,0.027234991862782745,0.030785727685548336,0.03805544438008833,0.018388705485706258,0.012282366183349975,0.008667658637113721,0.009433171502431172,1.0
9183,0.47,0.67,0.5094017094017094,0.25557039666112963,0.008623621701684129,0.03455447011685803,0.03049726082223518,0.019959261080283768,0.006999654180495901,0.011113786783810434,0.006061797398589883,1.0
9184,0.27,0.64,0.5321123321123321,0.22660198803546225,0.16965075628743412,0.02657098455202478,0.033843669701674975,0.005299805670670319,0.005691739289775472,0.006463354972484227,0.004508517448437262,1.0
9185,0.34,0.64,0.5330891330891331,0.03723208756336374,0.04191290268420116,0.010909863331077782,0.01603975175802012,0.021021282573575894,0.012836042050193057,0.006433950737767458,0.008091297849219095,1.0
9186,0.35,0.53,0.4896214896214896,0.37393859818400366,0.11174103202190316,0.046386992838440444,0.011105199963418627,0.014418767998876168,0.03480621648544063,0.0352774771166613,0.022173924331381226,1.0
9187,0.43,0.38,0.5167277167277168,0.045663517241118355,0.006903086490557005,0.00551843749384103,0.002538078553580402,0.006531338531057573,0.004942970170180878,0.001891503443590764,0.001976092544033706,1.0
9188,0.54,0.44,0.49792429792429793,0.19359595783780648,0.09461713520082053,0.03508441530475863,0.030894542393582133,0.022294022617124393,0.011102082392560443,0.017252174265717957,0.006638899500413541,1.0
9189,0.74,0.5,0.5101343101343101,0.009437429604600154,0.010898385356666119,0.012574883955872938,0.00696422794128493,0.009423333567465057,0.02093028485438203,0.020373078902208106,0.012615392603746714,1.0
9190,0.64,0.53,0.528937728937729,0.04673939228825884,0.0039667063969000445,0.0008401748089168022,0.0027239355263144957,0.00094776521270867,0.0005883185939671818,0.0012456242189500153,0.0006342188908216287,1.0
9191,0.4,0.56,0.5042735042735043,0.2758778219647522,0.1266995480062571,0.08617740900600239,0.03413376391837634,0.05132822926178268,0.010721620161337866,0.016781706510249655,0.01572121072757146,1.0
9192,0.38,0.47,0.4993894993894994,0.04964766038168969,0.11376544533601969,0.01984812617659146,0.007099933032487602,0.01200627473016319,0.008284473919800264,0.007356128374833017,0.00761433557226201,1.0
9193,0.13,0.34,0.4976800976800977,0.3388161338373423,0.17823448152045443,0.010777012058077904,0.02763860357494412,0.04637493854042284,0.027232830122398227,0.016622011097563758,0.010438278633499368,1.0
9194,0.4,0.23,0.503052503052503,0.024918678729584545,0.015680974537741227,0.00506294741498431,0.002980595155328244,0.0068628690501276015,0.021229914055648374,0.008970319466870807,0.018016267158217216,1.0
9195,0.63,0.21,0.49865689865689866,0.06625271333668835,0.02476074586448167,0.00989814979054026,0.015171435848368244,0.012534475896139168,0.014329325919384552,0.008191107246876434,0.012248955022383105,1.0
9196,0.91,0.27,0.5177045177045178,0.001935818314596963,0.009581469420187946,0.0032555861405464273,0.005494089453255988,0.00393622251878907,0.011491661130920943,0.0065546094940190265,0.005020343219977524,1.0
9197,1.0,0.4,0.5262515262515263,0.03895575794955622,0.009826500231898225,0.0041322585519357235,0.00401215052251377,0.0033312261478307694,0.006700024979229558,0.0032045546145637147,0.0021103540870029635,1.0
9198,1.0,0.51,0.49963369963369964,0.012227389281358352,0.004390938847025303,0.009136809802964043,0.01145134628300805,0.019388916204256514,0.015648788385813014,0.008526214128734782,0.007483041135214726,1.0
9199,0.91,0.48,0.5084249084249084,0.34896391845548236,0.1234004425183316,0.03490046738829726,0.027690722196927756,0.022995481257755614,0.017026596497924172,0.01931706130022484,0.03067023213894957,1.0
9200,0.84,0.44,0.5028083028083028,0.1394076759207056,0.04141253447304245,0.01699912332758861,0.0023895896494383483,0.007739458219194119,0.02498287616075927,0.01643291145016109,0.009180225722583014,1.0
9201,0.94,0.38,0.49206349206349204,0.05208446060569369,0.0024798979980284494,0.00048322825673581505,0.0015016063352643447,0.004917702699538761,0.005443770295624015,0.0031898524972053303,0.0036450896251432555,1.0
9202,0.75,0.4,0.5316239316239316,0.055599910701109805,0.008271867836298139,0.010014942118452238,0.002230283672809125,0.0012287232797171688,0.0030515988226334917,0.0026489159723296013,0.0012001943454378891,1.0
9203,0.78,0.48,0.5086691086691086,0.2106977043374287,0.02942298069842093,0.021191967899628673,0.016149889223344028,0.003950270422139496,0.009169382879321149,0.0034524627313999206,0.0029322424273893546,1.0
9204,0.66,0.48,0.5133089133089133,0.47612932194646357,0.3868221964003411,0.10841904795273999,0.07357084346614404,0.02803867856055817,0.08505093392537956,0.023849876172683974,0.017244077842023864,1.0
9205,0.34,0.57,0.5372405372405372,0.08348966945536505,0.018323450645574734,0.0013401919627899644,0.017947489996666375,0.006134251129685561,0.0019108198961082846,0.0012780702710512774,0.0016089131861896054,1.0
9206,0.21,0.54,0.6273504273504273,0.18960071540014858,0.009158234381779283,0.0030971865458158053,0.007175652539897788,0.002051930416052071,0.000990052675178243,0.00120101089731078,0.0009546663303946622,1.0
9207,0.01,0.53,0.4796092796092796,0.2664699064001322,0.019065192492149538,0.010943441125352475,0.008433383059087767,0.0036430896022102035,0.0007244584338934718,0.0025941632594087215,0.002533166680884049,1.0
9208,0.2,0.51,0.4835164835164835,0.34962735371315634,0.022975378891775842,0.006657892643032279,0.006323070553863612,0.004861511086137061,0.02980125406672189,0.007638510422026814,0.008143222202853614,1.0
9209,0.41,0.56,0.505982905982906,0.10482100491522281,0.004007932747852655,0.004197224284336762,0.0024122071646387935,0.000823207136334902,0.0031950318682701187,0.002423314516313013,0.0013077519351093936,1.0
9210,0.54,0.61,0.5084249084249084,0.3133442560506935,0.11784652160975602,0.17918424938665778,0.06329757471401136,0.05086183887054857,0.05666942390360327,0.017455469060914927,0.015707858750922586,1.0
9211,0.69,0.47,0.5042735042735043,0.13283109014016647,0.018592419338483303,0.002576000782508597,0.0022440508559746133,0.004724778160192925,0.0027787113756383834,0.0012106433190283421,0.0015807256799308664,1.0
9212,0.54,0.75,0.5020757020757021,0.39623784280115987,0.01040433408637918,0.12370351391617085,0.06127281541845845,0.017262063637002178,0.020624577981690408,0.022674213753577303,0.021849026232925232,1.0
9213,0.51,0.6,0.5208791208791209,0.036308323337659536,0.010089484454507221,0.001625603214124864,0.002473176118657385,0.0029725363489499193,0.004477420539004368,0.0010387806368044694,0.0024983031863008718,1.0
9214,0.54,0.57,0.5199023199023199,0.07800787797836393,0.014791283286538101,0.020645963766640168,0.007094032811130965,0.006531338531057573,0.008359229278331217,0.0019705906955875905,0.004007818324104398,1.0
9215,0.81,0.67,0.48986568986568985,0.002876988256186912,0.0032136605508704913,0.009715661778177792,0.0027770375185242366,0.006991173234061483,0.026188686171534983,0.02549752725595119,0.011704491085701145,1.0
9216,0.78,0.4,0.5067155067155067,0.26071365957699066,0.157919864617983,0.02963094354331864,0.02878127977767966,0.030571047271194775,0.041866039613046815,0.027252655886803836,0.026291525574598608,1.0
9217,0.64,0.5,0.5047619047619047,0.5889433343045218,0.12095079934237321,0.04116272602052771,0.08518936268759016,0.035679801456299315,0.023259248544549634,0.02150666284749595,0.02128675966071144,1.0
9218,0.57,0.57,0.5328449328449328,0.289875044617913,0.029513745164631115,0.12178738978636493,0.03032418766244047,0.009272552738170495,0.024309470166838158,0.013262323796390883,0.02382289344751746,1.0
9219,0.4,0.63,0.5196581196581197,0.06640179707710102,0.04615921683232013,0.020628444917453373,0.05699515493489597,0.01340263632319543,0.02546726657335415,0.01567296407360184,0.019825459994139965,1.0
9220,0.41,0.77,0.5072039072039072,0.20855705354023432,0.022157501284167585,0.023619788416098946,0.018510961136225294,0.007575566013439161,0.012663436181715082,0.005065639884309545,0.00671456070142384,1.0
9221,0.48,0.77,0.47985347985347987,0.11807608820409589,0.05765338945436592,0.04866225337657569,0.024468217965977358,0.04457025122333825,0.024683854726635455,0.007709486160998325,0.007696672761596748,1.0
9222,0.56,0.67,0.5028083028083028,0.43630302594586823,0.03873315413169492,0.054573405073020755,0.034803439042354736,0.027099342089859754,0.04780939449982891,0.011699336630325399,0.04337167081443349,1.0
9223,0.48,0.67,0.5101343101343101,0.6254128497066884,0.10082170101918854,0.09886908528978731,0.0455556090946012,0.020449064643768583,0.024644349862371132,0.018655466019097542,0.02400982112060173,1.0
9224,0.43,0.63,0.5045177045177045,0.28903502963386196,0.03324040780840386,0.01381872224813552,0.01819431592341906,0.008561728828638992,0.007627477638727408,0.002820778654553474,0.002442669950263887,1.0
9225,0.37,0.67,0.515995115995116,0.194309087675618,0.024473491290102185,0.0193291302694326,0.022004875549581034,0.0042480859731685045,0.004990376007298068,0.003764249013310486,0.00486308660611298,1.0
9226,0.37,0.67,0.5103785103785103,0.17333091166851444,0.034722229148692475,0.02315188915240158,0.07182831142548364,0.014873920067429935,0.042747909736855064,0.018991079870519973,0.019912247842357664,1.0
9227,0.37,0.57,0.5137973137973137,0.3280165177721188,0.0386719795464104,0.004178245531051066,0.020152206043596736,0.010641755051391913,0.007422660111695446,0.006570325550505575,0.01135956502227184,1.0
9228,0.37,0.61,0.5147741147741147,0.23390128941038768,0.05760418380968055,0.03552019667828021,0.0554728978248834,0.02287373276205193,0.015309046553139817,0.011846357803909243,0.008180311026878271,1.0
9229,0.43,0.5,0.5079365079365079,0.2231284125608727,0.027750321249690388,0.003985538189996299,0.007982999495531074,0.004053288380042612,0.008093027269903918,0.005050937766951161,0.0077485971152312675,1.0
9230,0.34,0.43,0.5125763125763125,0.13536500921367786,0.09661694569259438,0.05969766846015885,0.029527657779294354,0.04524923321860879,0.029210504404184597,0.020341139819670926,0.014224305789936319,1.0
9231,0.35,0.48,0.5047619047619047,0.1696383773332173,0.02129739991389012,0.008806871476612702,0.009800267673375546,0.005794291868605277,0.004725997300298353,0.0028035416893746785,0.0028024315433030564,1.0
9232,0.35,0.35,0.5010989010989011,0.013175370155251418,0.006063265825183649,0.0011416450053395991,0.0007267105970925675,0.001087307719322891,0.0011772449550768917,0.000996702162985645,0.0010525808258197557,1.0
9233,0.3,0.29,0.5042735042735043,0.09280248422449337,0.16120267904787078,0.014931169171497125,0.023576301170898928,0.012973707007562455,0.033184693749175716,0.03919736578614503,0.015655934397288067,1.0
9234,0.35,0.3,0.4874236874236874,0.16217712712352886,0.02270275302257309,0.020725528540030205,0.010216233279018518,0.012505443562548289,0.010994507608332973,0.0016917574353423693,0.005344499541953023,1.0
9235,0.27,0.29,0.5284493284493285,0.45985447307979005,0.20512403645872296,0.09566094603245513,0.029602393916478432,0.016611177448432487,0.01881221636267167,0.019132524378898914,0.04566227658619628,1.0
9236,0.34,0.44,0.5299145299145299,0.3221053853032694,0.05181620361827724,0.0324084110914754,0.114342356410738,0.06857624499543444,0.034043468721567896,0.03646986953138268,0.025379882280072544,1.0
9237,0.3,0.57,0.4014652014652015,0.12116623341569516,0.017259212343967406,0.014017999157635335,0.002464325786622428,0.0016473507995598323,0.0035268727280904502,0.002284404855754485,0.0020487866391220334,1.0
9238,0.27,0.61,0.49523809523809526,0.11504370978869713,0.010369757146870537,0.00278476706865126,0.014844956933300948,0.0021193603521341108,0.0035444979752237648,0.0015016438488115367,0.001282531534772627,1.0
9239,0.41,0.6,0.5277167277167277,0.09251819086502625,0.02063146135777657,0.008745555504458912,0.0026718169043308607,0.0035185315258364357,0.0087159885909952,0.0065145588984565315,0.0021949166057791806,1.0
9240,0.38,0.51,0.4852258852258852,0.14340039579084385,0.12472799751312012,0.04402267815027231,0.04718997041038989,0.027178010348622134,0.03674499367010521,0.026338082793199512,0.03142536059609158,1.0
9241,0.4,0.51,0.5045177045177045,0.11691923873957391,0.04288737393131491,0.02807906548618821,0.010992112387416401,0.005757767319894172,0.0111227464754064,0.0035863026963176264,0.00782277476328058,1.0
9242,0.54,0.47,0.517948717948718,0.06881236259890042,0.0028220102168206836,0.002887690307623692,0.0051095916948484185,0.0070276977827725875,0.006672067690673266,0.0031989779493588103,0.005145703445180863,1.0
9243,0.51,0.5,0.48302808302808303,0.16415633359946422,0.017567080093823195,0.011519373292368424,0.0016540287203108237,0.002460256140104423,0.005682622782637551,0.00205728249104565,0.005831104913156518,1.0
9244,0.56,0.53,0.49206349206349204,0.13658744543371135,0.05157250268885575,0.03428511781061102,0.022932193672799292,0.02489850389829318,0.027834519593501025,0.026703607848902793,0.016407353972027607,1.0
9245,0.5,0.56,0.5137973137973137,0.3247417206180795,0.021093595453132455,0.0156552816045514,0.01871156866235098,0.007509072604247149,0.0027841812799211363,0.00360759541800908,0.017580844364167746,1.0
9246,0.3,0.41,0.5267399267399268,0.16801460062080387,0.03478805832198777,0.0010562406155539643,0.006018225783770655,0.004010208143101309,0.004970927458737169,0.0035361127094734866,0.0018381221186619836,1.0
9247,0.34,0.35,0.5001221001221001,0.2895012001114975,0.12250077714996252,0.027771755673369817,0.020102054162065314,0.015984640959003534,0.043262080739433814,0.010931277740740835,0.038929171472760114,1.0
9248,0.26,0.41,0.6083028083028083,0.0400863727118736,0.008928829686962333,0.00921053495995848,0.00940691958293302,0.0035494369132073704,0.0030795561111897833,0.0037100032699536882,0.0013084937115898866,1.0
9249,0.3,0.35,0.494993894993895,0.11404931367244209,0.023724435090939012,0.0033183620167991164,0.014467342766476122,0.0026812764861511088,0.004661573983190377,0.0020288921954570455,0.002766084495758893,1.0
9250,0.3,0.63,0.503052503052503,0.14730078968976204,0.017099293998739936,0.04923526573539384,0.029183478200157143,0.009239774297019504,0.0064617802593585506,0.006665635828553033,0.007762690868360637,1.0
9251,0.23,0.74,0.5294261294261294,0.5891509416113909,0.03007229572592456,0.025790665811162863,0.015688688587300166,0.013036454309194354,0.00645874142364591,0.0036593063135454663,0.006894070609703178,1.0
9252,0.13,0.63,0.5042735042735043,0.1264812831796459,0.04102720107986442,0.017593304295840807,0.005938572795456043,0.027126501369670576,0.003313546461063094,0.008880585854028254,0.010607403671051802,1.0
9253,0.11,0.74,0.513064713064713,0.18059313130090068,0.08312828210792993,0.0736718704948272,0.09543509707339187,0.009752991032755029,0.017097705253599958,0.012262579816020745,0.014452772945928203,1.0
9254,0.14,0.53,0.5162393162393163,0.21347126732530905,0.15845314741578936,0.026631570572129115,0.057781851115781026,0.04018074968977547,0.03662769461159729,0.041518272450513434,0.04690475219102228,1.0
9255,0.26,0.54,0.5081807081807082,0.24237459370896886,0.016478903911017577,0.02086713923762348,0.015017046722869553,0.007908033059399218,0.015033120270432068,0.002149043982144532,0.006929675880766849,1.0
9256,0.34,0.5,0.47374847374847373,0.017307335752475585,0.011912420601871476,0.0018453187810092756,0.0013678679845138856,0.0019573412001592095,0.0016385402162557047,0.0023036696991896094,0.0011460446623618905,1.0
9257,0.37,0.44,0.47545787545787543,0.14204375897876376,0.06088400600441853,0.010086477419298327,0.08151647489308307,0.012736765704385287,0.016554969195322383,0.008849153741055155,0.009592653445737197,1.0
9258,0.38,0.54,0.5343101343101343,0.11735085004218994,0.028835837667918418,0.02440740667745536,0.03146391375449769,0.015331881716653789,0.011258886315332688,0.004895805080342002,0.009922002203076147,1.0
9259,0.34,0.5,0.5316239316239316,0.1472399958125379,0.03139153895640812,0.005940349778423055,0.023550733545020165,0.009212615017208681,0.011954171926384812,0.006686421580680404,0.009482128750143719,1.0
9260,0.29,0.54,0.5045177045177045,0.15818138017236705,0.07141368149651654,0.011782156030170379,0.02969188060705411,0.0035672309241179087,0.007457302838819546,0.0028912474239609024,0.011690397332571776,1.0
9261,0.29,0.5,0.4998778998778999,0.20650519711973242,0.19977358754033284,0.08223493798692363,0.03895817824765392,0.025545643979302757,0.0406340956151424,0.011536092430690923,0.02765639429870597,1.0
9262,0.17,0.44,0.5108669108669108,0.49236835035435766,0.18348352691432399,0.09213819744181005,0.07902756485080799,0.04933623656669242,0.016641272129561367,0.02199740938552754,0.028191956917622014,1.0
9263,0.16,0.51,0.5318681318681319,0.472524825217603,0.021622556133500233,0.0025329336115910545,0.041553292274348494,0.006177331366626865,0.008046229199929256,0.008348774781306004,0.0041198265726588605,1.0
9264,0.17,0.53,0.48131868131868133,0.0703362456375348,0.04958565854939764,0.010262395863215746,0.024001117108576858,0.01903959167427595,0.0067219045963605685,0.022749245249061474,0.016668459293161193,1.0
9265,0.1,0.44,0.610989010989011,0.3798187030723611,0.21349099087866985,0.024316162671274125,0.03394495683496392,0.05139940530542483,0.01595753409421728,0.020892722705392382,0.024196748793686,1.0
9266,0.1,0.34,0.494993894993895,0.16242711356472844,0.06581121988439999,0.005635229821753009,0.016510786096325048,0.014907635035470957,0.005339842114251714,0.004126225282065191,0.010757984296591907,1.0
9267,0.17,0.3,0.5010989010989011,0.3770794470027483,0.022197397752831402,0.03222008346271733,0.007350692440144713,0.01691742174147175,0.019447940793756044,0.01222252922045825,0.03476335475831068,1.0
9268,0.21,0.4,0.5721611721611721,0.17212537665086278,0.00886599274881682,0.008482772766656958,0.0057153477541299095,0.0024284142258434597,0.0018889402789772738,0.003785034765437857,0.002632564729270129,1.0
9269,0.26,0.57,0.4862026862026862,0.022311352941250664,0.0035876899445937793,0.0046439549386000836,0.002074911177084327,0.0008241436632249303,0.0008338565195485263,0.00036805990352369196,0.0007217485155198184,1.0
9270,0.41,0.74,0.5245421245421246,0.07582913641162248,0.03479005314542097,0.030971135506108603,0.026503794334017432,0.006202617592657629,0.02186138411673505,0.0037789511306688703,0.0036999810846997474,1.0
9271,0.3,0.7,0.4981684981684982,0.29866240857269344,0.17525687507584484,0.11269072734612064,0.04192303947936447,0.03442017278921121,0.03934806034155298,0.02131249350445246,0.03686629108050871,1.0
9272,0.35,0.8,0.5264957264957265,0.28791273934435946,0.014622055765289075,0.05109883331763936,0.04475612910077677,0.018116176160708014,0.010838311452703257,0.003919381699919645,0.011809081569450677,1.0
